,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
4133,Suzuki,Grand Vitara,2013,Saudi,White,Semi Full,2.0,Gas,Manual,Used,16000,Riyadh,35000,False
4134,Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,Used,51000,Riyadh,34000,False
4135,Nissan,Maxima,2012,Gulf Arabic,White,Full,,Gas,Automatic,Used,304000,Riyadh,Negotiable,True
4136,Toyota,Prado,2016,Saudi,Grey,Semi Full,,Gas,Automatic,Used,67000,Riyadh,90000,False
4137,Toyota,FJ,2020,Saudi,White,Standard,4.0,Gas,Automatic,Used,68500,Riyadh,117000,False
4138,Foton,Mini Van,2017,Gulf Arabic,White,Standard,2.7,Gas,Manual,Used,145000,Riyadh,39500,False
4139,Changan,V7,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,169000,Riyadh,Negotiable,True
4140,Nissan,Armada,2008,Saudi,White,Semi Full,4.0,Gas,Automatic,Used,240000,Al-Ahsa,Negotiable,True
4141,Toyota,Avalon,2013,Saudi,Black,Full,3.5,Gas,Automatic,Used,136000,Riyadh,Negotiable,True
4142,Ford,Fusion,2015,Saudi,Grey,Semi Full,2.5,Gas,Automatic,Used,85000,Riyadh,35000,False
4143,Kia,Carnival,2017,Saudi,Brown,Full,,Gas,Automatic,Used,82217,Dammam,Negotiable,True
4144,Hyundai,H1,2018,Other,Brown,Semi Full,7.0,Gas,Automatic,Used,40000,Qassim,63000,False
4145,Kia,Optima,2018,Saudi,Silver,Semi Full,2.4,Gas,Automatic,Used,131000,Riyadh,59000,False
4146,Toyota,Corolla,2013,Saudi,Silver,Standard,,Gas,Automatic,Used,186000,Al-Medina,27000,False
4147,Ford,Van,2013,Saudi,White,Semi Full,6.8,Gas,Automatic,Used,40000,Abha,40000,False
4148,Chevrolet,Blazer,2007,Saudi,Black,Semi Full,6.0,Gas,Automatic,Used,400,Jazan,8000,False
4149,Nissan,Land Cruiser Pickup,1999,Saudi,White,Standard,4.5,Gas,Manual,Used,180000,Riyadh,28000,False
4150,Hyundai,Azera,2015,Saudi,Silver,Full,,Gas,Automatic,Used,215515,Riyadh,42000,False
4151,Mercedes,G,2019,Other,Black,Full,4.0,Gas,Automatic,Used,39000,Riyadh,800000,False
4152,Bentley,Continental GT,2013,Saudi,Another Color,,,Gas,Automatic,Used,121000,Riyadh,280000,False
4153,Toyota,Land Cruiser,2013,Saudi,Bronze,Standard,,Gas,Manual,Used,350000,Dammam,86000,False
4154,Kia,Cerato,2015,Gulf Arabic,Silver,Standard,1.6,Gas,Automatic,Used,141000,Dammam,25000,False
4155,Nissan,Sentra,2014,Saudi,Silver,Standard,,Gas,Automatic,Used,19000,Riyadh,Negotiable,True
4156,Kia,Seltos,2021,Saudi,Red,Semi Full,1.6,Gas,Automatic,Used,10000,Riyadh,75000,False
4157,Toyota,Innova,2014,Saudi,White,Semi Full,,Gas,Automatic,Used,556809,Riyadh,Negotiable,True
4158,Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,Used,66000,Al-Medina,29000,False
4159,Toyota,Corolla,2020,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,Used,39000,Jeddah,69000,False
4160,Mercedes,G,2014,Saudi,White,Full,5.5,Gas,Automatic,Used,125000,Riyadh,245000,False
4161,GMC,Yukon,2015,Saudi,Bronze,Standard,5.2,Gas,Automatic,Used,131000,Riyadh,Negotiable,True
4162,GMC,Yukon,2017,Saudi,Golden,Semi Full,5.3,Gas,Automatic,Used,30000,Aseer,158000,False
4163,Chevrolet,Tahoe,2013,Saudi,Another Color,Semi Full,,Gas,Automatic,Used,172000,Jeddah,60000,False
4164,Kia,Cadenza,2017,Saudi,Silver,Standard,3.0,Gas,Automatic,Used,93000,Riyadh,57000,False
4165,Ford,Taurus,2015,Saudi,Black,Standard,3.5,Gas,Automatic,Used,140000,Dammam,64000,False
4166,Toyota,Previa,2015,Gulf Arabic,White,Full,2.4,Gas,Automatic,Used,156000,Riyadh,56500,False
4167,Chrysler,C300,2017,Saudi,Black,Standard,3.6,Gas,Automatic,Used,133000,Riyadh,70000,False
4168,Toyota,Hilux,2020,Gulf Arabic,White,Full,2.7,Gas,Manual,Used,15000,Riyadh,105500,False
4169,Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,Used,15000,Riyadh,105000,False
4170,GMC,Sierra,2018,Saudi,Navy,Standard,5.3,Gas,Automatic,Used,126000,Riyadh,111000,False
4171,Lexus,RX,2016,Gulf Arabic,Brown,Full,3.5,Gas,Automatic,Used,176700,Riyadh,130000,False
4172,Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,Used,49000,Riyadh,103000,False
4173,Kia,Sportage,2020,Saudi,Navy,Full,1.6,Gas,Automatic,Used,7688,Riyadh,67000,False
4174,Toyota,Innova,2016,Saudi,White,Full,2.7,Gas,Automatic,Used,84000,Riyadh,69000,False
4175,Honda,Odyssey,2015,Gulf Arabic,Brown,Full,2.7,Gas,Automatic,Used,123000,Riyadh,59000,False
4176,Lexus,LS,2014,Saudi,White,Full,4.6,Gas,Automatic,Used,202000,Riyadh,133000,False
4177,Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,Used,58000,Riyadh,151000,False
4178,Chevrolet,Tahoe,2016,Saudi,Blue,Full,5.6,Gas,Automatic,Used,168000,Riyadh,115500,False
4179,Mazda,3,2018,Saudi,Another Color,Standard,2.0,Gas,Automatic,Used,31000,Al-Medina,54000,False
4180,Mazda,3,2018,Saudi,Another Color,Standard,1.8,Gas,Automatic,Used,53000,Al-Medina,54000,False
4181,Mazda,3,2018,Saudi,Another Color,Standard,1.8,Gas,Automatic,Used,54000,Al-Medina,54000,False
4182,Mazda,3,2018,Saudi,Silver,Standard,1.8,Gas,Automatic,Used,23000,Al-Medina,55000,False
4183,Mazda,CX3,2018,Saudi,Blue,Semi Full,2.9,Gas,Automatic,Used,78000,Al-Medina,54000,False
4184,Mazda,CX3,2018,Saudi,White,Standard,2.0,Gas,Automatic,Used,30000,Al-Medina,54000,False
4185,Mazda,CX3,2018,Saudi,Another Color,Standard,2.0,Gas,Automatic,Used,31000,Al-Medina,55000,False
4186,Mazda,3,2019,Saudi,White,Standard,1.6,Gas,Automatic,Used,53000,Al-Medina,46500,False
4187,Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,Used,82000,Riyadh,149500,False
4188,Lexus,LX,2015,Saudi,Golden,Full,5.7,Gas,Automatic,Used,157000,Al-Medina,Negotiable,True
4189,Hyundai,Tucson,2017,Saudi,Blue,Full,2.4,Gas,Automatic,Used,89000,Al-Medina,Negotiable,True
4190,GMC,Yukon,2016,Saudi,Golden,Full,4.0,Gas,Automatic,Used,139000,Al-Medina,Negotiable,True
4191,Mitsubishi,Pajero,2017,Other,White,Semi Full,3.5,Gas,Automatic,Used,87000,Al-Medina,Negotiable,True
4192,Chevrolet,Tahoe,2020,Saudi,Silver,Standard,4.0,Gas,Automatic,Used,9000,Al-Medina,Negotiable,True
4193,GMC,Yukon,2016,Saudi,Another Color,Standard,4.0,Gas,Automatic,Used,75000,Al-Medina,Negotiable,True
4194,GMC,Yukon,2015,Saudi,Another Color,Standard,4.0,Gas,Automatic,Used,124000,Al-Medina,Negotiable,True
4195,Hyundai,Accent,2018,Saudi,Black,Standard,1.4,Gas,Automatic,Used,105000,Riyadh,35000,False
4196,Land Rover,Range Rover,2017,Saudi,White,Full,5.2,Gas,Automatic,Used,77000,Al-Medina,275000,False
4197,Porsche,Panamera,2011,Saudi,White,Full,5.7,Gas,Automatic,Used,108000,Al-Medina,99000,False
4198,Mercedes,S,2011,Saudi,White,Full,3.8,Gas,Automatic,Used,203000,Al-Medina,98000,False
4199,Honda,Accord,2018,Saudi,Silver,Full,1.5,Gas,Automatic,Used,70000,Al-Medina,96000,False
4200,Mercedes,S,2011,Gulf Arabic,White,Full,3.8,Gas,Automatic,Used,132000,Al-Medina,90000,False
4201,Mercedes,S,2010,Saudi,Brown,Full,3.8,Gas,Automatic,Used,114000,Al-Medina,88000,False
4202,Toyota,Avalon,2014,Saudi,Black,Full,3.8,Gas,Automatic,Used,156000,Al-Medina,73000,False
4203,Chevrolet,Camaro,2013,Saudi,Grey,Full,5.7,Gas,Automatic,Used,137000,Al-Medina,63000,False
4204,Mazda,CX3,2018,Saudi,Brown,Standard,2.0,Gas,Automatic,Used,49000,Al-Medina,55000,False
4205,Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,Used,84000,Al-Medina,51000,False
4206,Mazda,3,2018,Saudi,Black,Standard,1.6,Gas,Automatic,Used,99000,Al-Medina,45000,False
4207,Toyota,Innova,2014,Saudi,White,Standard,2.5,Gas,Automatic,Used,163000,Al-Medina,39000,False
4208,Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,Used,27000,Riyadh,104500,False
4209,Lexus,ES,2018,Gulf Arabic,White,Full,3.5,Gas,Automatic,Used,128000,Riyadh,93500,False
4210,Toyota,Previa,2017,Gulf Arabic,White,Standard,2.4,Gas,Automatic,Used,139000,Riyadh,62000,False
4211,Mazda,3,2016,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,Used,129000,Riyadh,31000,False
4212,Toyota,Hilux,2018,Saudi,White,Full,2.4,Gas,Automatic,Used,141000,Al-Medina,Negotiable,True
4213,Toyota,Camry,2006,Saudi,Silver,Full,2.4,Gas,Manual,Used,600000,Al-Medina,Negotiable,True
4214,Toyota,Land Cruiser 70,2016,Saudi,White,Semi Full,2.7,Gas,Manual,Used,182000,Al-Medina,Negotiable,True
4215,Toyota,Hilux,2010,Saudi,White,Full,2.7,Gas,Manual,Used,468000,Al-Medina,Negotiable,True
4216,Lexus,LX,2021,Saudi,White,Full,5.7,Gas,Automatic,Used,4500,Al-Medina,460500,False
4217,Land Rover,Range Rover,2019,Saudi,Black,Full,5.6,Gas,Automatic,Used,36000,Riyadh,520000,False
4218,Toyota,Hilux,2017,Saudi,White,Full,,Gas,Manual,Used,119000,Najran,69000,False
4219,Nissan,Pathfinder,2013,Saudi,Silver,Semi Full,3.5,Gas,Automatic,Used,127000,Riyadh,38000,False
4220,Hyundai,Elantra,2017,Saudi,Grey,Standard,2.0,Gas,Automatic,Used,146000,Riyadh,40000,False
4221,Toyota,Camry,2020,Saudi,White,Full,3.5,Gas,Automatic,Used,26000,Dammam,126000,False
4222,Toyota,Furniture,2019,Saudi,White,Full,1.1,Gas,Automatic,Used,166,Riyadh,Negotiable,True
4223,Hummer,H3,2007,Saudi,White,Full,,Gas,Automatic,Used,411000,Riyadh,Negotiable,True
4224,Nissan,VTC,2019,Saudi,Grey,Standard,4.8,Gas,Automatic,Used,100,Arar,138000,False
4225,Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.8,Gas,Automatic,Used,260000,Riyadh,60000,False
4226,Honda,Accord,2018,Saudi,White,Semi Full,1.5,Gas,Automatic,Used,28500,Qassim,Negotiable,True
4227,Nissan,Patrol,2008,,White,,,Gas,,Used,44000,Riyadh,Negotiable,True
4228,Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Automatic,Used,22000,Al-Ahsa,120000,False
4229,Chrysler,300,2014,Other,Black,Full,5.7,Gas,Automatic,Used,188000,Al-Ahsa,57000,False
4230,Kia,Carenz,2015,Saudi,Black,Standard,2.0,Gas,Automatic,Used,102000,Al-Ahsa,40000,False
4231,Hyundai,Accent,2018,Saudi,White,Semi Full,,Gas,Automatic,Used,95000,Al-Ahsa,41000,False
4232,Ford,Edge,2016,Saudi,White,Semi Full,,Gas,Automatic,Used,198000,Al-Ahsa,69000,False
4233,Fiat,Fiorino,2016,Saudi,White,Standard,,Gas,Manual,Used,33000,Al-Ahsa,27000,False
4234,Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,Used,110000,Al-Ahsa,51000,False
4235,Kia,Rio,2016,Saudi,Grey,Full,,Gas,Automatic,Used,91000,Al-Ahsa,37000,False
4236,Chrysler,300,2018,Saudi,Silver,Full,5.7,Gas,Automatic,Used,157000,Al-Ahsa,127000,False
4237,Ford,Other,2016,Saudi,Another Color,Full,3.2,Gas,Automatic,Used,15500,Riyadh,90000,False
4238,Ford,Other,1963,Saudi,Blue,Standard,1.0,Gas,Manual,Used,300,Riyadh,22000,False
4239,Chevrolet,Suburban,1988,Saudi,Black,Standard,,Gas,Automatic,Used,150000,Riyadh,Negotiable,True
4240,Lexus,IS,2017,Saudi,Grey,Full,3.5,Gas,Automatic,Used,69000,Jazan,150000,False
4241,Hyundai,Sonata,2017,Saudi,White,Standard,,Gas,Automatic,Used,105000,Al-Ahsa,55000,False
4242,Fiat,Doblo,2015,Saudi,White,Standard,,Gas,Manual,Used,119000,Al-Ahsa,25000,False
4243,Ford,Taurus,2019,Other,Red,Semi Full,3.5,Gas,Automatic,Used,108000,Al-Ahsa,88000,False
4244,Nissan,Sentra,2018,Saudi,Silver,Semi Full,1.6,Gas,Automatic,Used,62000,Al-Ahsa,41000,False
4245,Hyundai,Tucson,2016,Other,Brown,Semi Full,2.4,Gas,Automatic,Used,119800,Jeddah,57000,False
4246,Ford,Edge,2016,Saudi,Grey,,,Gas,Automatic,Used,97000,Riyadh,Negotiable,True
4247,Toyota,FJ,2013,,White,,,Gas,Automatic,Used,228000,Qassim,Negotiable,True
4248,Nissan,Datsun,2014,Other,White,Standard,,Gas,Manual,Used,282,Riyadh,24000,False
4249,Ford,Taurus,2014,Saudi,White,Semi Full,6.0,Gas,Automatic,Used,265,Taef,Negotiable,True
4250,BMW,The 7,2003,Saudi,White,Full,2.0,Gas,Automatic,Used,300,Jeddah,Negotiable,True
4251,Chevrolet,Suburban,2008,Other,Black,Full,,Gas,Automatic,Used,263,Taef,32000,False
4252,Toyota,Hiace,2013,Saudi,White,Semi Full,2.7,Gas,Manual,Used,68000,Jeddah,Negotiable,True
4253,Toyota,Camry,2020,Saudi,White,Full,3.5,Gas,Automatic,Used,13500,Jeddah,Negotiable,True
4254,Nissan,Altima,2010,Saudi,Silver,Standard,2.5,Gas,Automatic,Used,289000,Jeddah,Negotiable,True
4255,Toyota,Corolla,2018,Saudi,Grey,Standard,1.6,Gas,Automatic,Used,65000,Taef,52000,False
4256,Chrysler,C300,2013,Saudi,White,Full,5.7,Gas,Automatic,Used,200,Makkah,55000,False
4257,Mitsubishi,Nativa,2010,Saudi,Silver,Semi Full,3.0,Gas,Automatic,Used,244,Hail,17000,False
4258,Volkswagen,Beetle,2015,Saudi,Blue,Full,6.0,Gas,Automatic,Used,130000,Makkah,55000,False
4259,Nissan,VTC,2015,Saudi,White,Standard,4.8,Gas,Manual,Used,340000,Al-Ahsa,49000,False
4260,Chrysler,300,2007,Saudi,Bronze,Full,3.5,Gas,Automatic,Used,30000,Riyadh,Negotiable,True
4261,Toyota,Hilux,1995,Saudi,White,Full,2.4,Gas,Manual,Used,300,Aseer,15000,False
4262,Ford,Marquis,1999,Other,Golden,Full,,Gas,Automatic,Used,336737,Al-Baha,Negotiable,True
4263,Ford,Explorer,2010,Other,White,Semi Full,,Gas,Automatic,Used,390000,Riyadh,Negotiable,True
4264,GMC,Yukon,2011,Saudi,Black,Full,,Gas,Automatic,Used,333000,Hail,Negotiable,True
4265,Chevrolet,Avalanche,2010,Saudi,White,Full,5.2,Gas,Automatic,Used,385,Riyadh,Negotiable,True
4266,BMW,The 4,2018,Gulf Arabic,Blue,Full,,Gas,Automatic,Used,45000,Riyadh,Negotiable,True
4267,Ford,Fusion,2012,Other,Silver,Semi Full,,Gas,Automatic,Used,300000,Dammam,18000,False
4268,Toyota,Other,2014,Saudi,White,Semi Full,2.7,Gas,Automatic,Used,380,Tabouk,Negotiable,True
4269,Hyundai,Azera,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,Used,36000,Riyadh,48000,False
4270,Nissan,Datsun,2004,Saudi,White,Standard,,Gas,Manual,Used,300000,Riyadh,Negotiable,True
4271,Mitsubishi,Pajero,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,Used,193000,Riyadh,45000,False
4272,Nissan,Maxima,2017,Saudi,White,Full,3.5,Gas,Automatic,Used,170000,Riyadh,Negotiable,True
4273,Toyota,Cressida,1993,Saudi,White,Standard,,Gas,Manual,Used,300,Al-Medina,Negotiable,True
4274,Toyota,Camry,2006,Saudi,Golden,Full,4.0,Gas,Automatic,Used,263,Aseer,Negotiable,True
4275,Toyota,Land Cruiser 70,2016,Gulf Arabic,White,Full,4.5,Gas,Manual,Used,127430,Aseer,Negotiable,True
4276,Toyota,Land Cruiser,2020,Saudi,White,Full,,Gas,Automatic,Used,46800,Dammam,257000,False
4277,Toyota,Land Cruiser 70,2018,Saudi,Another Color,Semi Full,,Gas,Manual,Used,45497,Hail,Negotiable,True
4278,Lexus,ES,2015,Other,White,Full,3.5,Gas,Automatic,Used,96000,Jeddah,Negotiable,True
4279,Ford,Marquis,1999,Other,Golden,Full,,Gas,Automatic,Used,388000,Najran,10000,False
4280,Nissan,Patrol,2015,Saudi,White,Semi Full,4.8,Gas,Automatic,Used,247000,Jeddah,75000,False
4281,Lexus,NX,2020,Saudi,White,Full,2.0,Gas,Automatic,Used,4100,Jeddah,170000,False
4282,Lexus,LX,2017,Saudi,White,Full,5.7,Gas,Automatic,Used,29443,Riyadh,Negotiable,True
4283,Mercedes,S,2011,Saudi,Brown,Full,,Gas,Automatic,Used,137000,Jeddah,85000,False
4284,GMC,Yukon,2007,Other,Silver,Standard,5.3,Gas,Automatic,Used,355000,Abha,Negotiable,True
4285,Nissan,Datsun,2013,Saudi,White,Semi Full,1.6,Gas,Manual,Used,171549,Riyadh,Negotiable,True
4286,Kia,Rio,2016,Saudi,White,Standard,1.4,Gas,Automatic,Used,125000,Riyadh,Negotiable,True
4287,Nissan,Sunny,2019,Other,White,Semi Full,1.5,Gas,Automatic,Used,46000,Jeddah,32000,False
4288,GMC,Yukon,2008,Saudi,Golden,Semi Full,,Gas,Automatic,Used,280000,Taef,42000,False
4289,Ford,Marquis,2003,Other,Golden,Full,4.6,Gas,Automatic,Used,417000,Jeddah,Negotiable,True
4290,Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,Used,293000,Riyadh,Negotiable,True
4291,Lexus,LS,2014,Saudi,White,Full,,Gas,Automatic,Used,22400,Jeddah,Negotiable,True
4292,Honda,Accord,2005,Saudi,Black,Full,2.0,Gas,Automatic,Used,530000,Aseer,Negotiable,True
4293,Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,Used,7000,Jeddah,65000,False
4294,Nissan,Patrol,2016,Saudi,White,Standard,4.8,Gas,Automatic,Used,59000,Jeddah,83000,False
4295,GMC,Suburban,1981,Saudi,Brown,Semi Full,,Gas,Automatic,Used,74000,Al-Medina,Negotiable,True
4296,Hyundai,Tucson,2020,Saudi,Silver,Semi Full,2.0,Gas,Automatic,Used,58000,Makkah,1313,False
4297,Dodge,Charger,2014,Other,Red,Full,,Gas,Automatic,Used,300000,Jeddah,35000,False
4298,Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,Used,190000,Al-Baha,65000,False
4299,Mitsubishi,Pajero,2017,Saudi,Another Color,Full,3.8,Gas,Automatic,Used,28000,Jeddah,88000,False
4300,Kia,Carnival,2016,Saudi,Black,Standard,2.0,Gas,Automatic,Used,144000,Dammam,Negotiable,True
4301,Nissan,Land Cruiser Pickup,2011,Saudi,White,Semi Full,6.0,Gas,Manual,Used,236564,Taef,37000,False
4302,Lexus,RX,2015,Saudi,Grey,Standard,3.5,Gas,Automatic,Used,70000,Jeddah,95000,False
4303,BMW,The 7,2019,Saudi,White,Full,3.0,Gas,Automatic,Used,14000,Jeddah,247000,False
4304,Suzuki,Ertiga,2015,Saudi,White,Semi Full,1.8,Gas,Automatic,Used,168000,Al-Medina,22000,False
4305,Ford,Flex,2015,Saudi,White,Full,6.0,Gas,Automatic,Used,134800,Al-Jouf,Negotiable,True
4306,Ford,Expedition,2004,Saudi,Black,Full,5.4,Gas,Automatic,Used,231091,Jubail,Negotiable,True
4307,Toyota,Furniture,2015,Saudi,White,Standard,2.7,Gas,Manual,Used,200000,Hail,Negotiable,True
4308,Nissan,Altima,1994,Other,White,Full,2.5,Gas,Manual,Used,300000,Dammam,Negotiable,True
4309,Hyundai,Tucson,2015,Saudi,Silver,Full,1.1,Gas,Automatic,Used,2000,Al-Medina,Negotiable,True
4310,Chevrolet,Tahoe,2007,Other,Another Color,Full,5.3,Gas,Automatic,Used,128,Jeddah,35000,False
4311,Mercedes,E,2016,Saudi,White,Full,,Gas,Automatic,Used,94000,Riyadh,110000,False
4312,GMC,Yukon,2020,Other,Black,Full,,Gas,Automatic,Used,63860,Jeddah,175000,False
4313,MINI,Copper,2015,Saudi,Grey,Semi Full,,Gas,Manual,Used,235000,Dammam,Negotiable,True
4314,Lexus,LX,2020,Saudi,White,Full,,Gas,Automatic,Used,24000,Riyadh,Negotiable,True
4315,Toyota,Furniture,2014,Saudi,Grey,Full,1.5,Gas,Automatic,Used,265560,Khobar,Negotiable,True
4316,Ford,Edge,2016,Saudi,Brown,Full,3.5,Gas,Automatic,Used,76200,Dammam,77000,False
4317,Mitsubishi,Pajero,2017,Saudi,Black,Full,3.8,Gas,Automatic,Used,251000,Jeddah,65000,False
4318,Ford,Victoria,2006,Saudi,Oily,Semi Full,,Gas,Automatic,Used,365000,Tabouk,Negotiable,True
4319,Changan,CS35,2021,Saudi,White,Full,8.5,Gas,Automatic,Used,30000,Jazan,Negotiable,True
4320,Hyundai,H1,2016,Other,Grey,Semi Full,,Gas,Automatic,Used,280000,Makkah,32000,False
4321,Hyundai,Tucson,2020,Saudi,Bronze,Semi Full,2.0,Gas,Automatic,Used,22000,Jeddah,80000,False
4322,Nissan,Sentra,2020,Saudi,White,Semi Full,1.6,Gas,Automatic,Used,7000,Aseer,55000,False
4323,GMC,Yukon,2020,Saudi,Silver,Full,5.3,Gas,Automatic,Used,19400,Aseer,Negotiable,True
4324,Toyota,4Runner,2018,Saudi,White,Full,6.1,Gas,Automatic,Used,115150,Jeddah,95000,False
4325,Volkswagen,Passat,2015,Other,Silver,Full,2.5,Diesel,Automatic,Used,70000,Jeddah,73000,False
4326,Ford,Expedition,2012,Saudi,Silver,Standard,,Gas,Automatic,Used,360000,Riyadh,30000,False
4327,Dodge,Charger,2013,Saudi,Red,Full,5.7,Gas,Automatic,Used,144000,Yanbu,59000,False
4328,Nissan,Pathfinder,2005,Saudi,Black,Full,3.5,Gas,Manual,Used,317000,Riyadh,Negotiable,True
4329,Lexus,LX,2012,Gulf Arabic,White,Full,,Gas,Automatic,Used,377,Riyadh,Negotiable,True
4330,Kia,Rio,2011,Other,White,Semi Full,,Gas,Manual,Used,240000,Jeddah,Negotiable,True
4331,Mercedes,C,2016,Other,Navy,Full,2.2,Gas,Automatic,Used,95000,Jeddah,127000,False
4332,Hyundai,Senta fe,2014,Other,White,Semi Full,6.1,Gas,Automatic,Used,300000,Aseer,Negotiable,True
4333,BMW,The 7,2018,Saudi,White,Full,,Gas,Automatic,Used,52000,Riyadh,200000,False
4334,Toyota,Avalon,2017,Saudi,White,Standard,1.2,Gas,Automatic,Used,200000,Riyadh,80000,False
4335,Lexus,ES,2016,Other,Bronze,Semi Full,3.5,Gas,Automatic,Used,104000,Al-Ahsa,98000,False
4336,Chrysler,C300,2017,Other,Silver,Semi Full,3.6,Gas,Automatic,Used,77000,Al-Ahsa,82000,False
4337,Chrysler,C300,2016,Other,White,Semi Full,3.6,Gas,Automatic,Used,100000,Al-Ahsa,79500,False
4338,Kia,Rio,2016,Saudi,Silver,Standard,1.4,Gas,Automatic,Used,119000,Dammam,20000,False
4339,Toyota,Camry,2002,Other,Green,Standard,2.4,Gas,Manual,Used,450000,Najran,14000,False
4340,Toyota,Prado,2018,Saudi,White,Full,1.5,Gas,Automatic,Used,130,Qassim,Negotiable,True
4341,Lexus,LX,2019,Saudi,Black,Full,5.7,Gas,Automatic,Used,68000,Riyadh,Negotiable,True
4342,GAC,GS3,2021,Saudi,White,Full,1.3,Gas,Automatic,Used,9000,Al-Ahsa,57000,False
4343,Toyota,Innova,2015,Saudi,White,Standard,2.7,Gas,Automatic,Used,452000,Riyadh,Negotiable,True
4344,Toyota,Ciocca,2009,Saudi,Grey,Semi Full,5.7,Gas,Automatic,Used,349900,Makkah,25000,False
4345,Ford,Other,2008,Saudi,Another Color,Semi Full,1.0,Gas,Automatic,Used,1910000,Jeddah,Negotiable,True
4346,INFINITI,QX,2015,Saudi,Grey,Full,5.0,Gas,Automatic,Used,123000,Riyadh,70000,False
4347,Toyota,Furniture,2019,Saudi,White,Semi Full,2.7,Gas,Automatic,Used,37000,Dammam,107000,False
4348,Hyundai,Sonata,2018,Saudi,Another Color,Standard,2.4,Gas,Automatic,Used,68000,Riyadh,53000,False
4349,GMC,Yukon,2004,Other,Black,Full,,Gas,Automatic,Used,103000,Riyadh,Negotiable,True
4350,Kia,Rio,2015,Saudi,Red,Standard,1.6,Gas,Automatic,Used,150,Riyadh,22000,False
4351,Kia,Sportage,2018,Saudi,White,Standard,2.0,Gas,Automatic,Used,129000,Dammam,60000,False
4352,Changan,Eado,2021,Saudi,Brown,Full,1.6,Gas,Automatic,Used,1000,Jeddah,60000,False
4353,Toyota,Hilux,2017,Saudi,White,Full,1.7,Gas,Automatic,Used,119000,Dammam,Negotiable,True
4354,Toyota,Avalon,2020,Saudi,Black,Full,,Gas,Automatic,Used,48000,Al-Medina,2465,False
4355,Maserati,Quattroporte,2015,Saudi,Navy,Full,3.0,Gas,Automatic,Used,125000,Dammam,125000,False
4356,Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,Used,108000,Dammam,34000,False
4357,Nissan,Datsun,2016,Saudi,White,Semi Full,2.4,Gas,Manual,Used,39000,Dammam,52000,False
4358,Ford,Taurus,2019,Saudi,White,Standard,3.0,Gas,Automatic,Used,77000,Riyadh,77000,False
4359,Lexus,GS,2017,Gulf Arabic,White,Full,1.0,Gas,Automatic,Used,69000,Al-Ahsa,163000,False
4360,Toyota,Furniture,2019,Other,White,Standard,2.7,Gas,Automatic,Used,69000,Najran,Negotiable,True
4361,Hyundai,Senta fe,2016,Saudi,White,Full,3.3,Gas,Automatic,Used,131000,Al-Ahsa,60000,False
4362,Jaguar,XF,2013,Other,Red,Semi Full,3.0,Gas,Automatic,Used,70000,Riyadh,Negotiable,True
4363,Chevrolet,Optra,2011,Saudi,Golden,Full,1.6,Gas,Automatic,Used,275000,Makkah,Negotiable,True
4364,Chevrolet,Optra,2008,Saudi,Bronze,Semi Full,1.6,Gas,Automatic,Used,250000,Makkah,Negotiable,True
4365,GMC,Sierra,2002,Gulf Arabic,White,Standard,1.4,Gas,Manual,Used,252000,Makkah,12500,False
4366,Ford,F150,2014,Saudi,Blue,Semi Full,5.0,Gas,Automatic,Used,169000,Khobar,Negotiable,True
4367,Toyota,FJ,2012,Saudi,White,Standard,,Gas,Automatic,Used,373000,Riyadh,Negotiable,True
4368,Toyota,Land Cruiser,2016,Saudi,White,Full,4.6,Gas,Automatic,Used,228000,Dammam,160000,False
4369,Mercedes,S,2014,Saudi,Black,,,Gas,Automatic,Used,90000,Riyadh,220000,False
4370,Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,Used,31000,Dammam,72000,False
